order_id,customer_id,order_date,region,gross_amount,tax_rate,discount_code,order_status
ORD-3544,5492,2025-01-16,APAC,117.34,0.08,,completed
ORD-3545,5498,2025-04-27,LATAM,197.71,0.08,SAVE10,cancelled
ORD-3546,5411,2025-07-15,LATAM,499.02,0.08,,returned
ORD-3547,5221,2025-01-11,,104.15,0.08,,pending
ORD-3548,5327,2025-02-02,LATAM,111.43,0.08,,cancelled
ORD-3549,5355,2025-09-12T00:00:00,North America,41.09,0.08,SAVE10,returned
ORD-3550,5439,2025-02-11,APAC,163.3,0.08,WELCOME,returned
ORD-3551,5390,2025-05-14,LATAM,207.76,0.08,,returned
ORD-3552,5305,2025-12-27,North America,483.55,0.08,SAVE10,returned
ORD-3553,5070,2025-08-13,EMEA,411.93,0.08,SAVE10,completed
ORD-3554,5379,2025-10-24,APAC,84.63,0.08,,cancelled
ORD-3555,5002,2025-02-08,EMEA,477.16,0.08,,pending
ORD-3556,5262,2025-09-01,APAC,184.35,0.08,,completed
ORD-3557,5334,2025-01-03,North America,64.73,0.08,,completed
ORD-3558,5493,2025-11-14,APAC,207.01,0.08,,returned
ORD-3559,5337,2025-01-03T00:00:00,EMEA,191.25,0.08,,cancelled
ORD-3560,5000,2025-04-09,EMEA,284.01,0.08,WELCOME,cancelled
ORD-3561,5358,2025-12-30,LATAM,299.41,0.08,,pending
ORD-3562,5131,2025-08-28,APAC,168.41,0.08,,completed
ORD-3563,5190,2025-05-19,APAC,59.13,0.08,SAVE10,completed
ORD-3564,5008,2025-09-12,North America,352.77,0.08,WELCOME,pending
ORD-3565,5349,2025-12-19,,117.73,0.08,,completed
ORD-3566,5357,2025-06-23,,246.13,0.08,WELCOME,cancelled
ORD-3567,5443,2025-06-11,,355.33,0.08,WELCOME,returned
ORD-3568,5380,2025-02-10,EMEA,159.79,0.08,SAVE10,cancelled
ORD-3569,5489,2025-11-09T00:00:00,,318.98,0.08,,pending
ORD-3570,5263,2025-04-18,APAC,89.69,0.08,,pending
ORD-3571,5205,2025-03-21,LATAM,409.7,0.08,,returned
ORD-3572,5431,2025-06-21,LATAM,261.38,0.08,SAVE10,pending
ORD-3573,5289,2025-05-17,,177.79,0.08,SAVE10,pending
ORD-3574,5196,2025-08-28,North America,73.74,0.08,,pending
ORD-3575,5085,2025-07-25,,51.71,0.08,,completed
ORD-3576,5063,2025-10-02,APAC,68.15,0.08,,returned
ORD-3577,5447,2025-09-30,,340.02,0.08,,returned
ORD-3578,5149,2025-05-01,LATAM,416.35,0.08,WELCOME,cancelled
ORD-3579,5313,2025-06-27T00:00:00,APAC,230.06,0.08,WELCOME,completed
ORD-3580,5162,2025-08-13,APAC,179.63,0.08,,returned
ORD-3581,5365,2025-04-04,,489.0,0.08,SAVE10,returned
ORD-3582,5025,2025-05-19,EMEA,338.74,0.08,WELCOME,pending
ORD-3583,5415,2025-08-07,,144.52,0.08,,returned
ORD-3584,5077,2025-03-13,,406.29,0.08,,completed
ORD-3585,5011,2025-09-10,EMEA,326.76,0.08,,completed
ORD-3586,5291,2025-01-11,North America,180.92,0.08,,returned
ORD-3587,5194,2025-05-29,APAC,418.54,0.08,,completed
ORD-3588,5291,2025-12-11,LATAM,298.03,0.08,,cancelled
ORD-3589,5067,2025-12-28T00:00:00,LATAM,65.72,0.08,,cancelled
ORD-3590,5492,2025-01-21,North America,391.16,0.08,,pending
ORD-3591,5072,2025-09-12,LATAM,385.08,0.08,WELCOME,cancelled
ORD-3592,5125,2025-11-12,,195.72,0.08,WELCOME,cancelled
ORD-3593,5141,2025-03-22,North America,186.16,0.08,,completed
ORD-3594,5228,2025-08-31,LATAM,92.56,0.08,,returned
ORD-3595,5172,2025-03-20,LATAM,457.11,0.08,,returned
ORD-3596,5193,2025-05-04,APAC,27.8,0.08,,completed
ORD-3597,5242,2025-12-20,EMEA,287.38,0.08,,cancelled
ORD-3598,5115,2025-11-04,,487.37,0.08,WELCOME,pending
ORD-3599,5216,2025-07-06T00:00:00,North America,468.24,0.08,,completed
ORD-3600,5135,2025-03-06,APAC,490.51,0.08,,cancelled
ORD-3601,5293,2025-08-22,APAC,37.12,0.08,,pending
ORD-3602,5178,2025-03-28,APAC,160.88,0.08,,pending
ORD-3603,5439,2025-11-01,LATAM,300.43,0.08,,returned
ORD-3604,5398,2025-12-16,EMEA,388.46,0.08,,returned
ORD-3605,5170,2025-05-08,,315.46,0.08,,returned
ORD-3606,5186,2025-06-19,EMEA,416.76,0.08,,pending
ORD-3607,5498,2025-05-09,,310.04,0.08,,completed
ORD-3608,5063,2025-04-20,,252.97,0.08,,pending
ORD-3609,5446,2025-06-13T00:00:00,North America,326.11,0.08,,completed
ORD-3610,5101,2025-08-27,North America,174.46,0.08,,pending
ORD-3611,5277,2025-10-26,LATAM,92.78,0.08,WELCOME,cancelled
ORD-3612,5332,2025-12-10,,192.8,0.08,,pending
ORD-3613,5457,2025-09-28,APAC,20.82,0.08,,cancelled
ORD-3614,5100,2025-03-31,APAC,469.4,0.08,,completed
ORD-3615,5196,2025-07-10,EMEA,217.17,0.08,,pending
ORD-3616,5262,2025-05-26,EMEA,393.24,0.08,WELCOME,completed
ORD-3617,5304,2025-07-23,APAC,366.52,0.08,,cancelled
ORD-3618,5289,2025-11-16,EMEA,151.11,0.08,,completed
ORD-3619,5004,2025-11-01T00:00:00,APAC,380.93,0.08,SAVE10,returned
ORD-3620,5030,2025-06-18,APAC,435.33,0.08,,cancelled
ORD-3621,5106,2025-07-31,North America,478.3,0.08,,cancelled
ORD-3622,5048,2025-09-03,,205.46,0.08,SAVE10,cancelled
ORD-3623,5496,2025-06-13,EMEA,261.26,0.08,,completed
ORD-3624,5401,2025-03-29,,366.44,0.08,WELCOME,returned
ORD-3625,5104,2025-08-06,APAC,219.05,0.08,WELCOME,pending
ORD-3626,5492,2025-03-10,LATAM,133.82,0.08,,pending
ORD-3627,5134,2025-08-11,APAC,47.88,0.08,SAVE10,returned
ORD-3628,5222,2025-05-30,APAC,172.99,0.08,SAVE10,pending
ORD-3629,5258,2025-11-04T00:00:00,North America,318.23,0.08,,completed
ORD-3630,5361,2025-01-24,LATAM,280.35,0.08,,pending
ORD-3631,5219,2025-02-12,North America,224.5,0.08,,cancelled
ORD-3632,5485,2025-12-15,North America,192.09,0.08,,returned
ORD-3633,5092,2025-07-12,North America,404.56,0.08,SAVE10,returned
ORD-3634,5162,2025-05-31,,147.64,0.08,WELCOME,cancelled
ORD-3635,5227,2025-04-30,EMEA,34.93,0.08,,returned
ORD-3636,5045,2025-03-31,LATAM,154.72,0.08,WELCOME,completed
ORD-3637,5316,2025-12-27,North America,492.09,0.08,,cancelled
ORD-3638,5488,2025-07-11,APAC,177.54,0.08,,returned
ORD-3639,5055,2025-10-10T00:00:00,LATAM,421.34,0.08,,returned
ORD-3640,5422,2025-09-03,North America,163.66,0.08,WELCOME,completed
ORD-3641,5127,2025-08-11,LATAM,488.94,0.08,,completed
ORD-3642,5352,2025-11-27,APAC,115.22,0.08,,completed
ORD-3643,5396,2025-01-22,North America,390.45,0.08,,cancelled
ORD-3644,5250,2025-08-31,LATAM,429.8,0.08,,cancelled
ORD-3645,5346,2025-08-11,,175.13,0.08,,cancelled
ORD-3646,5158,2025-08-15,North America,344.36,0.08,,pending
ORD-3647,5358,2025-07-29,LATAM,296.49,0.08,,returned
ORD-3648,5063,2025-02-02,EMEA,323.32,0.08,,cancelled
ORD-3649,5134,2025-01-05T00:00:00,LATAM,201.39,0.08,,returned
ORD-3650,5465,2025-02-14,APAC,142.05,0.08,WELCOME,returned
ORD-3651,5279,2025-01-22,EMEA,438.64,0.08,WELCOME,returned
ORD-3652,5282,2025-02-10,APAC,44.08,0.08,,completed
ORD-3653,5095,2025-05-02,EMEA,221.73,0.08,WELCOME,returned
ORD-3654,5302,2025-10-05,LATAM,386.27,0.08,WELCOME,completed
ORD-3655,5462,2025-09-29,North America,277.01,0.08,,pending
ORD-3656,5061,2025-07-31,,95.68,0.08,SAVE10,pending
ORD-3657,5402,2025-02-22,LATAM,230.1,0.08,,returned
ORD-3658,5417,2025-03-31,LATAM,408.72,0.08,SAVE10,completed
ORD-3659,5356,2025-08-30T00:00:00,EMEA,115.8,0.08,WELCOME,pending
ORD-3660,5161,2025-04-11,,387.73,0.08,,completed
ORD-3661,5032,2025-12-05,North America,158.89,0.08,,pending
ORD-3662,5378,2025-03-19,EMEA,229.92,0.08,,pending
ORD-3663,5337,2025-10-20,,27.3,0.08,WELCOME,cancelled
ORD-3664,5119,2025-09-03,APAC,79.16,0.08,WELCOME,completed
ORD-3665,5097,2025-05-25,,219.62,0.08,,returned
ORD-3666,5346,2025-06-17,North America,228.02,0.08,,returned
ORD-3667,5136,2025-10-28,EMEA,382.57,0.08,SAVE10,cancelled
ORD-3668,5292,2025-01-30,LATAM,304.45,0.08,WELCOME,cancelled
ORD-3669,5027,2025-02-08T00:00:00,LATAM,126.39,0.08,,completed
ORD-3670,5113,2025-08-25,,199.78,0.08,SAVE10,returned
ORD-3671,5132,2025-09-25,LATAM,327.94,0.08,,cancelled
ORD-3672,5453,2025-01-02,EMEA,318.66,0.08,SAVE10,pending
ORD-3673,5203,2025-06-30,,401.29,0.08,SAVE10,cancelled
ORD-3674,5124,2025-10-01,EMEA,208.95,0.08,,pending
ORD-3675,5330,2025-01-27,APAC,465.11,0.08,WELCOME,pending
ORD-3676,5362,2025-11-11,LATAM,414.73,0.08,,returned
ORD-3677,5074,2025-07-29,LATAM,273.4,0.08,SAVE10,pending
ORD-3678,5452,2025-10-29,North America,390.78,0.08,,completed
ORD-3679,5250,2025-11-21T00:00:00,APAC,458.82,0.08,,cancelled
ORD-3680,5020,2025-02-16,LATAM,166.5,0.08,,returned
ORD-3681,5469,2025-08-01,EMEA,381.56,0.08,,pending
ORD-3682,5135,2025-01-11,APAC,160.7,0.08,,returned
ORD-3683,5128,2025-05-21,,205.63,0.08,,completed
ORD-3684,5432,2025-12-02,APAC,68.14,0.08,WELCOME,cancelled
ORD-3685,5246,2025-09-01,North America,149.37,0.08,,returned
ORD-3686,5169,2025-06-22,LATAM,123.14,0.08,SAVE10,pending
ORD-3687,5443,2025-05-13,,247.82,0.08,,returned
ORD-3688,5166,2025-11-20,,438.47,0.08,,completed
ORD-3689,5165,2025-12-20T00:00:00,North America,170.48,0.08,WELCOME,returned
ORD-3690,5443,2025-04-04,North America,222.58,0.08,,cancelled
ORD-3691,5430,2025-07-27,,472.54,0.08,SAVE10,completed
ORD-3692,5335,2025-02-11,APAC,54.37,0.08,,completed
ORD-3693,5277,2025-05-19,,115.56,0.08,WELCOME,completed
ORD-3694,5153,2025-03-01,,38.81,0.08,,returned
ORD-3695,5339,2025-01-27,LATAM,285.72,0.08,SAVE10,cancelled
ORD-3696,5320,2025-10-18,North America,351.34,0.08,WELCOME,completed
ORD-3697,5365,2025-02-07,,256.58,0.08,SAVE10,returned
ORD-3698,5332,2025-11-23,,129.03,0.08,,completed
ORD-3699,5018,2025-01-19T00:00:00,,243.44,0.08,,returned
ORD-3700,5164,2025-07-17,APAC,183.3,0.08,WELCOME,pending
ORD-3701,5253,2025-12-26,EMEA,204.08,0.08,,pending
ORD-3702,5055,2025-01-21,LATAM,269.85,0.08,,returned
ORD-3703,5094,2025-05-21,APAC,215.64,0.08,SAVE10,returned
ORD-3704,5500,2025-01-28,North America,488.51,0.08,,cancelled
ORD-3705,5405,2025-06-10,North America,20.02,0.08,,cancelled
ORD-3706,5261,2025-09-28,EMEA,50.65,0.08,,cancelled
ORD-3707,5290,2025-03-25,LATAM,374.71,0.08,,cancelled
ORD-3708,5364,2025-05-10,LATAM,397.27,0.08,,cancelled
ORD-3709,5436,2025-08-02T00:00:00,EMEA,330.73,0.08,,pending
ORD-3710,5423,2025-02-14,EMEA,261.3,0.08,WELCOME,cancelled
ORD-3711,5063,2025-05-30,EMEA,214.3,0.08,,cancelled
ORD-3712,5142,2025-11-06,,261.14,0.08,SAVE10,pending
ORD-3713,5311,2025-07-22,EMEA,352.09,0.08,SAVE10,completed
ORD-3714,5121,2025-02-07,North America,323.47,0.08,,completed
ORD-3715,5065,2025-07-09,,59.71,0.08,,cancelled
ORD-3716,5136,2025-10-26,LATAM,104.65,0.08,WELCOME,cancelled
ORD-3717,5121,2025-01-07,LATAM,49.16,0.08,,returned
ORD-3718,5050,2025-09-03,North America,48.06,0.08,,pending
ORD-3719,5374,2025-06-18T00:00:00,North America,497.63,0.08,,completed
ORD-3720,5059,2025-05-16,APAC,419.89,0.08,SAVE10,cancelled
ORD-3721,5209,2025-02-19,EMEA,230.46,0.08,SAVE10,returned
ORD-3722,5285,2025-05-13,,89.35,0.08,,returned
ORD-3723,5459,2025-09-14,APAC,399.12,0.08,,pending
ORD-3724,5138,2025-10-01,LATAM,22.01,0.08,WELCOME,cancelled
ORD-3725,5413,2025-08-12,,88.47,0.08,,cancelled
ORD-3726,5305,2025-11-11,LATAM,399.53,0.08,WELCOME,completed
ORD-3727,5385,2025-10-01,LATAM,148.0,0.08,,completed
ORD-3728,5006,2025-08-13,EMEA,459.55,0.08,WELCOME,pending
ORD-3729,5060,2025-12-31T00:00:00,,466.32,0.08,SAVE10,cancelled
ORD-3730,5231,2025-12-17,EMEA,169.99,0.08,,returned
ORD-3731,5467,2025-03-27,,424.65,0.08,,completed
ORD-3732,5438,2025-10-04,LATAM,448.24,0.08,,pending
ORD-3733,5192,2025-07-15,,315.89,0.08,WELCOME,completed
ORD-3734,5440,2025-09-06,EMEA,110.83,0.08,,completed
ORD-3735,5302,2025-03-18,North America,254.23,0.08,WELCOME,returned
ORD-3736,5424,2025-12-15,,154.18,0.08,SAVE10,cancelled
ORD-3737,5167,2025-05-07,LATAM,73.85,0.08,,pending
ORD-3738,5156,2025-06-08,APAC,295.47,0.08,WELCOME,returned
ORD-3739,5364,2025-06-07T00:00:00,EMEA,493.09,0.08,,pending
ORD-3740,5211,2025-11-02,North America,316.52,0.08,,completed
ORD-3741,5074,2025-12-25,North America,222.1,0.08,SAVE10,completed
ORD-3742,5223,2025-04-09,LATAM,224.33,0.08,WELCOME,completed
ORD-3743,5252,2025-12-21,North America,239.84,0.08,,completed
ORD-3744,5405,2025-02-20,EMEA,93.49,0.08,WELCOME,pending
ORD-3745,5474,2025-06-10,EMEA,432.73,0.08,,cancelled
ORD-3746,5192,2025-12-16,LATAM,442.63,0.08,SAVE10,completed
ORD-3747,5395,2025-07-01,North America,76.52,0.08,WELCOME,pending
ORD-3748,5403,2025-06-30,North America,279.94,0.08,WELCOME,returned
ORD-3749,5315,2025-07-16T00:00:00,EMEA,63.2,0.08,,completed
ORD-3750,5345,2025-07-08,North America,120.9,0.08,SAVE10,pending
ORD-3751,5469,2025-11-08,APAC,228.65,0.08,,completed
ORD-3752,5359,2025-09-21,EMEA,240.09,0.08,SAVE10,pending
ORD-3753,5277,2025-05-17,North America,244.57,0.08,,returned
ORD-3754,5252,2025-11-29,,84.07,0.08,,completed
ORD-3755,5373,2025-10-23,EMEA,96.9,0.08,WELCOME,pending
ORD-3756,5064,2025-12-08,,222.38,0.08,,returned
ORD-3757,5011,2025-08-04,APAC,259.74,0.08,WELCOME,cancelled
ORD-3758,5493,2025-08-05,LATAM,316.62,0.08,,completed
ORD-3759,5242,2025-06-11T00:00:00,LATAM,317.27,0.08,WELCOME,pending
ORD-3760,5016,2025-10-25,,137.87,0.08,,returned
ORD-3761,5104,2025-05-04,,282.41,0.08,,completed
ORD-3762,5119,2025-12-31,APAC,438.53,0.08,,pending
ORD-3763,5272,2025-05-19,North America,406.06,0.08,,pending
ORD-3764,5159,2025-11-23,EMEA,154.6,0.08,,pending
ORD-3765,5222,2025-06-03,LATAM,487.39,0.08,WELCOME,cancelled
ORD-3766,5448,2025-01-14,APAC,196.35,0.08,WELCOME,returned
ORD-3767,5435,2025-06-19,APAC,102.21,0.08,SAVE10,returned
ORD-3768,5255,2025-04-20,LATAM,352.07,0.08,,pending
ORD-3769,5204,2025-07-14T00:00:00,EMEA,90.14,0.08,,returned
ORD-3770,5211,2025-08-15,EMEA,303.33,0.08,,pending
ORD-3771,5204,2025-09-08,,119.34,0.08,,completed
ORD-3772,5049,2025-01-09,LATAM,447.19,0.08,,cancelled
ORD-3773,5042,2025-07-15,LATAM,57.33,0.08,,pending
ORD-3774,5362,2025-02-28,North America,205.04,0.08,,completed
ORD-3775,5476,2025-09-30,LATAM,64.04,0.08,,pending
ORD-3776,5438,2025-01-11,APAC,265.15,0.08,SAVE10,pending
ORD-3777,5087,2025-06-01,,82.28,0.08,WELCOME,returned
ORD-3778,5181,2025-07-08,APAC,324.91,0.08,,cancelled
ORD-3779,5373,2025-12-27T00:00:00,APAC,155.44,0.08,SAVE10,cancelled
ORD-3780,5041,2025-05-15,,298.89,0.08,,pending
ORD-3781,5001,2025-02-24,,377.22,0.08,SAVE10,pending
ORD-3782,5441,2025-09-01,LATAM,313.54,0.08,,completed
ORD-3783,5048,2025-01-26,EMEA,496.76,0.08,,cancelled
ORD-3784,5251,2025-05-11,LATAM,368.98,0.08,,returned
ORD-3785,5044,2025-02-10,LATAM,99.92,0.08,,cancelled
ORD-3786,5264,2025-06-28,LATAM,377.49,0.08,SAVE10,completed
ORD-3787,5017,2025-01-05,EMEA,436.55,0.08,SAVE10,cancelled
ORD-3788,5094,2025-02-20,LATAM,125.84,0.08,,pending
ORD-3789,5484,2025-12-28T00:00:00,APAC,308.51,0.08,,completed
ORD-3790,5308,2025-12-08,EMEA,260.16,0.08,,cancelled
ORD-3791,5170,2025-03-20,North America,313.49,0.08,,cancelled
ORD-3792,5143,2025-06-14,APAC,287.89,0.08,SAVE10,returned
ORD-3793,5241,2025-01-16,,286.74,0.08,SAVE10,cancelled
ORD-3794,5056,2025-10-14,APAC,68.01,0.08,SAVE10,cancelled
ORD-3795,5428,2025-04-30,APAC,469.95,0.08,WELCOME,returned
ORD-3796,5336,2025-04-04,APAC,487.41,0.08,,cancelled
ORD-3797,5213,2025-12-31,APAC,335.17,0.08,,returned
ORD-3798,5041,2025-08-21,APAC,357.85,0.08,,cancelled
ORD-3799,5342,2025-09-25T00:00:00,,339.55,0.08,,cancelled
ORD-3800,5126,2025-09-20,,363.75,0.08,,pending
ORD-3801,5314,2025-12-01,North America,434.27,0.08,,cancelled
ORD-3802,5020,2025-12-28,,115.47,0.08,WELCOME,cancelled
ORD-3803,5339,2025-05-02,APAC,386.25,0.08,WELCOME,returned
ORD-3804,5220,2025-05-30,North America,368.88,0.08,SAVE10,completed
ORD-3805,5212,2025-10-10,LATAM,493.17,0.08,,cancelled
ORD-3806,5363,2025-02-26,,208.52,0.08,SAVE10,pending
ORD-3807,5123,2025-03-23,APAC,228.43,0.08,,cancelled
ORD-3808,5066,2025-05-08,,475.53,0.08,,returned
ORD-3809,5371,2025-06-20T00:00:00,,302.24,0.08,,completed
ORD-3810,5117,2025-08-16,,50.32,0.08,,cancelled
ORD-3811,5491,2025-09-21,LATAM,281.33,0.08,,cancelled
ORD-3812,5182,2025-06-29,APAC,220.12,0.08,,completed
ORD-3813,5332,2025-02-04,LATAM,322.08,0.08,WELCOME,pending
ORD-3814,5151,2025-02-17,North America,264.99,0.08,,returned
ORD-3815,5325,2025-11-15,LATAM,290.1,0.08,,cancelled
ORD-3816,5165,2025-04-12,APAC,80.3,0.08,,completed
ORD-3817,5242,2025-07-31,North America,420.95,0.08,,cancelled
ORD-3818,5464,2025-03-02,,29.46,0.08,,pending
ORD-3819,5248,2025-03-19T00:00:00,EMEA,116.85,0.08,,completed
ORD-3820,5064,2025-06-29,APAC,279.7,0.08,,pending
ORD-3821,5249,2025-07-30,,218.94,0.08,SAVE10,pending
ORD-3822,5149,2025-08-06,APAC,479.58,0.08,WELCOME,completed
ORD-3823,5360,2025-04-06,APAC,35.92,0.08,,completed
ORD-3824,5254,2025-08-23,LATAM,377.97,0.08,,completed
ORD-3825,5166,2025-12-12,,470.52,0.08,,completed
ORD-3826,5390,2025-07-07,EMEA,59.78,0.08,SAVE10,completed
ORD-3827,5068,2025-04-06,LATAM,235.1,0.08,SAVE10,cancelled
ORD-3828,5321,2025-11-20,LATAM,236.24,0.08,,cancelled
ORD-3829,5120,2025-02-10T00:00:00,APAC,436.06,0.08,SAVE10,returned
ORD-3830,5007,2025-10-25,,355.9,0.08,,completed
ORD-3831,5447,2025-09-07,LATAM,255.67,0.08,,cancelled
ORD-3832,5226,2025-01-08,North America,491.91,0.08,,cancelled
ORD-3833,5105,2025-03-06,APAC,424.07,0.08,,returned
ORD-3834,5225,2025-09-15,LATAM,42.44,0.08,SAVE10,completed
ORD-3835,5083,2025-08-21,North America,231.92,0.08,,pending
ORD-3836,5164,2025-02-01,APAC,377.6,0.08,,pending
ORD-3837,5230,2025-07-22,APAC,219.17,0.08,,returned
ORD-3838,5036,2025-02-24,North America,94.07,0.08,WELCOME,returned
ORD-3839,5365,2025-07-13T00:00:00,LATAM,173.85,0.08,,returned
ORD-3840,5007,2025-04-29,APAC,97.13,0.08,,returned
ORD-3841,5233,2025-01-13,APAC,138.49,0.08,,pending
ORD-3842,5395,2025-12-25,LATAM,378.64,0.08,SAVE10,returned
ORD-3843,5080,2025-02-24,LATAM,434.69,0.08,SAVE10,completed
ORD-3844,5371,2025-12-04,APAC,466.93,0.08,,pending
ORD-3845,5053,2025-09-19,APAC,477.19,0.08,WELCOME,cancelled
ORD-3846,5239,2025-05-22,,206.3,0.08,,returned
ORD-3847,5498,2025-05-20,APAC,152.04,0.08,,cancelled
ORD-3848,5192,2025-05-06,LATAM,164.56,0.08,,cancelled
ORD-3849,5328,2025-03-16T00:00:00,,437.24,0.08,SAVE10,completed
ORD-3850,5285,2025-06-23,LATAM,66.33,0.08,,completed
ORD-3851,5424,2025-02-25,LATAM,58.7,0.08,,completed
ORD-3852,5010,2025-03-22,,401.27,0.08,SAVE10,completed
ORD-3853,5013,2025-05-07,EMEA,490.47,0.08,SAVE10,pending
ORD-3854,5477,2025-08-11,,148.84,0.08,SAVE10,pending
ORD-3855,5317,2025-01-10,North America,303.87,0.08,,returned
ORD-3856,5119,2025-01-06,LATAM,220.5,0.08,,cancelled
ORD-3857,5392,2025-06-05,APAC,113.88,0.08,,pending
ORD-3858,5376,2025-11-18,LATAM,303.75,0.08,,pending
ORD-3859,5172,2025-05-14T00:00:00,EMEA,305.76,0.08,WELCOME,completed
ORD-3860,5281,2025-10-05,North America,153.83,0.08,SAVE10,pending
ORD-3861,5166,2025-10-19,North America,76.72,0.08,WELCOME,cancelled
ORD-3862,5447,2025-08-07,APAC,31.81,0.08,,returned
ORD-3863,5231,2025-07-12,LATAM,166.82,0.08,,cancelled
ORD-3864,5350,2025-12-19,APAC,493.33,0.08,,pending
ORD-3865,5006,2025-10-18,North America,212.31,0.08,SAVE10,returned
ORD-3866,5281,2025-12-04,,393.14,0.08,,pending
ORD-3867,5381,2025-02-28,EMEA,323.74,0.08,,cancelled
ORD-3868,5445,2025-05-27,North America,408.58,0.08,WELCOME,completed
ORD-3869,5075,2025-02-11T00:00:00,EMEA,301.43,0.08,,completed
ORD-3870,5456,2025-05-09,APAC,236.67,0.08,WELCOME,cancelled
ORD-3871,5301,2025-12-15,APAC,269.87,0.08,WELCOME,pending
ORD-3872,5470,2025-09-01,,358.56,0.08,,cancelled
ORD-3873,5057,2025-08-13,LATAM,342.85,0.08,,pending
ORD-3874,5403,2025-12-25,EMEA,459.72,0.08,,pending
ORD-3875,5186,2025-02-06,APAC,20.89,0.08,,completed
ORD-3876,5309,2025-08-27,APAC,212.85,0.08,,cancelled
ORD-3877,5320,2025-11-22,,295.81,0.08,SAVE10,completed
ORD-3878,5163,2025-09-13,North America,144.98,0.08,,returned
ORD-3879,5063,2025-12-15T00:00:00,APAC,26.7,0.08,,returned
ORD-3880,5296,2025-05-11,EMEA,471.05,0.08,SAVE10,completed
ORD-3881,5231,2025-12-09,LATAM,105.17,0.08,,cancelled
ORD-3882,5151,2025-03-10,LATAM,455.09,0.08,,cancelled
ORD-3883,5133,2025-07-12,EMEA,133.06,0.08,WELCOME,returned
ORD-3884,5129,2025-08-27,LATAM,208.17,0.08,,returned
ORD-3885,5170,2025-08-07,APAC,414.42,0.08,WELCOME,returned
ORD-3886,5105,2025-10-21,,59.85,0.08,WELCOME,returned
ORD-3887,5311,2025-10-13,EMEA,343.24,0.08,,cancelled
ORD-3888,5068,2025-10-13,LATAM,205.85,0.08,SAVE10,completed
ORD-3889,5413,2025-11-08T00:00:00,,243.95,0.08,SAVE10,pending
ORD-3890,5193,2025-06-29,APAC,82.05,0.08,WELCOME,cancelled
ORD-3891,5216,2025-03-21,APAC,324.78,0.08,,cancelled
ORD-3892,5389,2025-11-06,,443.22,0.08,,pending
ORD-3893,5040,2025-07-03,APAC,309.26,0.08,,returned
ORD-3894,5436,2025-01-08,EMEA,334.08,0.08,,pending
ORD-3895,5232,2025-08-01,North America,390.98,0.08,,completed
ORD-3896,5375,2025-05-23,North America,72.35,0.08,WELCOME,cancelled
ORD-3897,5464,2025-07-22,LATAM,442.8,0.08,SAVE10,returned
ORD-3898,5136,2025-10-29,EMEA,294.62,0.08,,completed
ORD-3899,5152,2025-01-06T00:00:00,APAC,83.4,0.08,,pending
ORD-3900,5425,2025-08-25,,127.82,0.08,WELCOME,pending
ORD-3901,5342,2025-01-18,LATAM,261.4,0.08,,completed
ORD-3902,5225,2025-06-26,North America,453.64,0.08,,pending
ORD-3903,5180,2025-06-30,LATAM,215.28,0.08,,pending
ORD-3904,5081,2025-05-20,North America,264.74,0.08,WELCOME,returned
ORD-3905,5415,2025-11-28,EMEA,44.58,0.08,,pending
ORD-3906,5033,2025-01-24,LATAM,155.88,0.08,SAVE10,completed
ORD-3907,5185,2025-12-23,North America,356.67,0.08,WELCOME,returned
ORD-3908,5438,2025-05-23,North America,183.28,0.08,,cancelled
ORD-3909,5390,2025-03-18T00:00:00,APAC,422.97,0.08,,completed
ORD-3910,5089,2025-07-17,North America,80.09,0.08,SAVE10,pending
ORD-3911,5132,2025-02-15,North America,112.47,0.08,,pending
ORD-3912,5281,2025-02-18,EMEA,94.09,0.08,,completed
ORD-3913,5294,2025-04-19,LATAM,216.02,0.08,SAVE10,completed
ORD-3914,5276,2025-10-11,North America,54.52,0.08,SAVE10,completed
ORD-3915,5050,2025-07-30,LATAM,145.1,0.08,,returned
ORD-3916,5308,2025-06-01,LATAM,229.89,0.08,SAVE10,completed
ORD-3917,5006,2025-12-10,LATAM,435.44,0.08,,cancelled
ORD-3918,5386,2025-03-21,APAC,90.41,0.08,SAVE10,returned
ORD-3919,5116,2025-05-15T00:00:00,,197.52,0.08,WELCOME,completed
ORD-3920,5069,2025-12-03,North America,158.74,0.08,SAVE10,cancelled
ORD-3921,5248,2025-01-12,EMEA,380.09,0.08,WELCOME,completed
ORD-3922,5446,2025-02-04,APAC,207.67,0.08,,completed
ORD-3923,5252,2025-04-13,LATAM,291.98,0.08,,completed
ORD-3924,5277,2025-10-20,EMEA,328.59,0.08,,cancelled
ORD-3925,5169,2025-07-25,North America,410.18,0.08,WELCOME,returned
ORD-3926,5400,2025-01-23,LATAM,305.29,0.08,,cancelled
ORD-3927,5041,2025-10-12,APAC,163.52,0.08,,pending
ORD-3928,5023,2025-04-15,,397.58,0.08,,returned
ORD-3929,5015,2025-12-26T00:00:00,LATAM,362.7,0.08,,cancelled
ORD-3930,5289,2025-01-25,,379.54,0.08,WELCOME,returned
ORD-3931,5315,2025-01-10,APAC,460.35,0.08,SAVE10,completed
ORD-3932,5038,2025-09-24,North America,148.15,0.08,,returned
ORD-3933,5462,2025-10-11,APAC,134.14,0.08,,completed
ORD-3934,5040,2025-05-17,LATAM,415.36,0.08,,cancelled
ORD-3935,5075,2025-02-20,LATAM,391.41,0.08,,cancelled
